timestamp,open,high,low,close,volume
29/11/2019,134.47,136.15,133.03,134.45,11502959
6/12/2019,134.45,134.5,130.69,133.22,17337693
13/12/2019,133.35,135.66,133.26,134.21,17504239
20/12/2019,134.94,136.42,133.46,135.59,20036502
27/12/2019,135.78,136.15,134.61,135.27,8887084
3/1/2020,135.2,135.92,132.4,134.34,13418364
10/1/2020,133.42,137.87,133.2,136.69,17020619
17/1/2020,135.48,138.33,135.07,138.31,20831539
24/1/2020,137.81,145.79,137.6,140.56,34829367
31/1/2020,138.5,144.05,134.97,143.73,34661511
7/2/2020,144.25,158.75,143.9,153.41,43694755
14/2/2020,152.97,155.6,149.77,150.7,23423757
21/2/2020,149.79,151.89,148.84,149.84,12493166
28/2/2020,145.51,148.05,126.36,130.15,38480655
6/3/2020,130.75,136.1,124.52,127.73,35054761
13/3/2020,120.16,124.88,100.81,107.95,55580046
20/3/2020,98,107.41,94.71,95.39,47138046
27/3/2020,94.6,113.15,90.56,108.03,39907532
3/4/2020,108.09,113.81,104.52,106.34,28882211
9/4/2020,110.35,122.92,110.13,121.5,23351117
17/4/2020,121.63,125.18,114.42,120.12,27240371
24/4/2020,119.15,125,112.06,124.72,41252209
1/5/2020,125.56,129.31,121.39,121.87,26502989
8/5/2020,120.82,124.32,119.39,122.99,21189890
15/5/2020,121.81,124.32,111.81,116.98,24229073
22/5/2020,119.88,122.47,117.59,118.39,19484187
29/5/2020,121.3,126.97,121.01,124.9,23037728
5/6/2020,124.64,134.23,124.03,132.06,19514867
12/6/2020,132.27,135.88,117.84,121.91,33456639
19/6/2020,119.19,127.5,118.29,122.47,24867689
26/6/2020,122.12,122.9,115.88,117.19,35016186
2/7/2020,117.98,121.42,117.37,119.7,16478700
10/7/2020,121.25,121.85,115.2,118.35,22560031
17/7/2020,119.78,125.63,117.92,125.11,21958911
24/7/2020,126.07,132.17,125.14,125.79,41040414
31/7/2020,124.86,126.34,121.09,122.94,20010578
7/8/2020,123.5,126.75,122.15,124.96,17701697
14/8/2020,125.42,130.47,123.91,125.27,18634659
21/8/2020,125.25,125.59,122.31,123.16,15908978
28/8/2020,123.79,126.82,123.36,125.07,16959794
4/9/2020,125.25,129.95,121.24,122.3,26310920
11/9/2020,122.16,123.7,120.24,121.46,16507866
18/9/2020,122.36,125.82,121.76,122.76,18909398
25/9/2020,120.48,121.59,116.48,118.95,18708494
2/10/2020,120.57,123.3,118.82,120.57,15038264
9/10/2020,121.84,135.5,121.05,127.79,43381507
16/10/2020,128.07,128.25,123.85,125.93,21874963
23/10/2020,126.8,127.35,112.98,116,50486636
30/10/2020,114.45,114.9,105.92,111.66,37250916
6/11/2020,112.65,115.65,111.16,114.04,25467232
13/11/2020,117.88,119.74,113.48,116.85,30088820
20/11/2020,118.3,118.88,115.89,116.94,22498909
27/11/2020,117.43,125.313,117.27,124.35,19418148
4/12/2020,124.1,127.38,122.41,127.2,24848983
11/12/2020,126.49,127.69,123.61,124.27,29511629
18/12/2020,125.32,126.5728,123.44,125.85,25280527
24/12/2020,123.97,125.21,121.72,124.69,14908439
31/12/2020,125.1,126.6,123.24,125.88,14025419
8/1/2021,125.85,131.88,123.04,128.53,28434389
15/1/2021,127.95,130.16,126.455,128.39,29417959
22/1/2021,129.28,132.24,117.36,118.61,61879427
29/1/2021,118.7624,124.79,117.45,119.11,56437187
5/2/2021,119.9,121.81,118.12,121.79,28405606
12/2/2021,122.62,123.9767,120.09,120.8,24634263
19/2/2021,120.15,120.94,118.38,118.99,22567552
26/2/2021,118.5,124.35,118.44,118.93,30731807
5/3/2021,120.35,123.75,118.755,122.83,32662092
12/3/2021,122.99,128.64,122.88,127.61,29253064
19/3/2021,127.77,130.995,127.34,128.9,28046462
26/3/2021,128.5,136.48,127.89,136.38,23647858
1/4/2021,135.98,137.07,132.27,133.23,18432506
9/4/2021,133.64,136.69,133.4,135.73,19179860
16/4/2021,135.02,135.37,130.38,133.59,26831249
23/4/2021,133.6,144.74,132.58,142.43,47246234
30/4/2021,142.42,148.74,140.55,141.88,25588990
7/5/2021,143.81,148.515,143.55,145.46,31590796
14/5/2021,145.8,148.38,141.14,144.68,27415665
21/5/2021,144.44,145.8,140.92,144.74,20546126
28/5/2021,145.06,145.39,143.04,143.74,18483838
4/6/2021,145,147.55,143.75,147.42,12453017
11/6/2021,147.55,152.84,147.17,151.28,22042806
18/6/2021,150.71,151.03,143.04,143.12,23177438
25/6/2021,144.11,147.07,144.06,146.84,17129373
2/7/2021,147.01,147.5,139.46,140.02,29077036
9/7/2021,139.99,141.98,137.1,141.52,21544898
16/7/2021,141.43,141.9599,138.59,138.9,18659679
23/7/2021,136.45,144.92,136.2089,141.34,34786264
30/7/2021,141.39,143.64,140.79,140.96,16120616
6/8/2021,141.45,144.7,141.03,144.09,16428567
13/8/2021,142.2,143.58,140.34,143.18,18462255
20/8/2021,143.23,143.74,137.21,139.11,16189007
27/8/2021,139.62,140.8,138.4,139.41,12376600
3/9/2021,139.5,140.94,138.815,139.58,13345045
10/9/2021,139.65,139.79,137,137.02,13754250
17/9/2021,138.4,138.99,135.05,135.23,20130213
24/9/2021,133.9,138.48,132.78,137.49,18425230
1/10/2021,137.96,143.97,136.44,143.32,23824191
8/10/2021,142.74,146,140.89,143.22,27211291
15/10/2021,143.5,144.85,139.66,144.61,16262687
22/10/2021,144,144.94,126.611,127.88,59731582
29/10/2021,127.53,128.65,124.62,125.1,34288134
5/11/2021,125.05,127.29,119.9,123.61,29791780
12/11/2021,123.985,124.78,118.78,118.96,29109912
19/11/2021,119.54,120.16,115.27,116.05,24272797
26/11/2021,116,118.81,114.56,115.81,17875027
3/12/2021,118.62,119.61,116.45,118.84,36059651
10/12/2021,119.4,125.33,119.4,124.09,25031512
17/12/2021,123.76,128.64,120.79,127.4,35216850
23/12/2021,125.72,130.96,124.7,130.63,17369625
31/12/2021,130.63,134.99,129.95,133.66,18454937
7/1/2022,134.07,142.2,132.51,134.83,36013766
14/1/2022,134.47,136.2,127.97,134.21,32044685
21/1/2022,132.95,133.9,129.27,129.35,20520487
28/1/2022,127.99,137.3361,124.193,134.5,52800401
4/2/2022,134.09,138.82,132.3,137.15,27665550
11/2/2022,137.45,138.35,132.38,132.69,23489144
18/2/2022,132.59,132.65,123.61,124.35,26022824
25/2/2022,124.2,125,118.81,124.18,20417161
4/3/2022,122.21,127.35,120.7,126.62,26131658
11/3/2022,126.47,128.345,123.125,123.96,23784887
18/3/2022,124.45,128.93,122.685,128.76,22675632
25/3/2022,129,131.4,127.4,131.35,15440952
1/4/2022,130.82,133.08,128.06,130.15,19183786
8/4/2022,130.26,131.23,126.73,127.73,16553021
14/4/2022,127.95,130.58,124.91,126.56,15342641
22/4/2022,126.6,141.88,125.53,138.25,47056765
29/4/2022,137.59,139.87,132,132.21,24560464
6/5/2022,133,137.99,130.89,137.67,27079586
13/5/2022,134.41,136.345,128.43,133.6,31171489
20/5/2022,133.1,138.37,125.8,128.48,27360441
27/5/2022,129.5,139.7394,129.42,139.27,19618090
3/6/2022,138.2,142.5794,136.81,141.18,19861566
10/6/2022,142.98,144.73,135.25,136.19,18914084
17/6/2022,133.97,138.45,132.85,135.02,34055621
24/6/2022,135.9,142.37,135.9,142.06,23921844
1/7/2022,142.26,144.155,139.26,141.12,21052787
8/7/2022,139.97,141.325,135.27,140.47,16229131
15/7/2022,140.62,141.87,135.02,139.92,21089228
22/7/2022,140.15,140.31,125.13,128.25,66246811
29/7/2022,128.44,131,127.58,130.79,22223785
5/8/2022,130.75,132.862,130.51,132.48,17400572
12/8/2022,133.1,134.09,129.12,134.01,17254110
19/8/2022,132.96,139.34,132.24,138.37,17105977
26/8/2022,137.65,137.85,130.34,130.38,16982107
2/9/2022,129.99,131.42,127.24,127.79,15086608
9/9/2022,127.8,129.49,126.28,129.19,12004834
16/9/2022,130.33,130.99,123.83,127.27,27107187
23/9/2022,126.49,128.06,121.74,122.71,19442664
30/9/2022,122.3,124.26,118.61,118.81,22265241
7/10/2022,120.16,126.46,118.07,118.82,21614952
14/10/2022,119.79,122.54,115.545,120.04,22973512
21/10/2022,121.8,130.845,121.43,129.9,37309868
28/10/2022,130.9,138.8615,129.85,138.51,26667185
4/11/2022,138.06,140.17,133.97,136.96,22491556
11/11/2022,136.64,144.13,136.51,143.17,25066114
18/11/2022,142.63,148.31,142,147.64,22034930
25/11/2022,147.55,150.46,146.45,148.37,16271883
2/12/2022,147.98,150.01,145.67,148.67,20066941
9/12/2022,147.94,149.153,146.29,147.05,15316930
16/12/2022,147.82,153.21,138.97,140.16,33572382
23/12/2022,140.16,143.09,137.195,141.65,19663576
30/12/2022,141.73,142.81,139.45,140.89,10477419
6/1/2023,141.1,144.25,140.01,143.7,13648755
13/1/2023,144.08,146.66,142.9,145.89,14580596
20/1/2023,146.42,147.18,139.75,141.2,21419368
27/1/2023,141.4,142.985,132.98,134.39,43345140
3/2/2023,134.32,136.95,132.8,136.94,27874571
10/2/2023,135.83,136.74,133.34,135.6,22140989
17/2/2023,136,137.39,133.89,135.02,16543870
24/2/2023,134,134.385,128.86,130.57,14198950
3/3/2023,131.42,131.87,127.71,129.64,17865677
10/3/2023,129.64,130.86,125.13,125.45,20761401
17/3/2023,125.15,128.19,121.71,123.69,66132690
24/3/2023,124.31,127.215,122.6,125.29,20458253
31/3/2023,126.47,131.48,126.47,131.09,20779522
6/4/2023,130.97,132.61,130.315,130.5,13172262
14/4/2023,129.83,131.105,126,128.14,19506500
21/4/2023,128.3,130.98,125.27,125.73,30341128
28/4/2023,125.55,127.25,124.56,126.41,20644224
5/5/2023,126.35,126.75,121.7563,123.65,21164660
12/5/2023,123.76,123.92,120.55,122.84,20404364
19/5/2023,123,128.29,122.34,127.26,18284524
26/5/2023,127.5,129.66,125.01,128.89,21029979
2/6/2023,129.56,133.12,127.46,132.42,24339245
9/6/2023,133.12,136.1,131.88,135.3,21174178
16/6/2023,136,139.469,135.8216,137.48,24228597
23/6/2023,136.36,137.23,129.18,129.43,27111509
30/6/2023,129.39,135.03,129.31,133.81,18695850
7/7/2023,133.42,134.35,131.55,132.08,10923840
14/7/2023,131.76,135.33,131.695,133.4,15109770
21/7/2023,133.26,140.32,133.1,138.94,29295540
28/7/2023,139.35,143.95,138.7788,143.45,24310886
4/8/2023,143.81,146.09,142.17,144.24,24072830
11/8/2023,145,146.5,142.205,143.12,19428470
18/8/2023,143.05,143.365,139.76,141.41,18826007
25/8/2023,141.42,145.47,141.11,145.35,15614989
1/9/2023,145.41,148.1,145.21,147.94,15198607
8/9/2023,147.91,149,147.12,147.68,13719451
15/9/2023,148.57,148.78,145.53,145.99,19316647
22/9/2023,145.77,151.9299,144.66,146.91,23597168
29/9/2023,146.57,147.43,139.61,140.3,23445425
6/10/2023,140.04,142.94,139.86,142.03,15932918
13/10/2023,142.3,143.415,138.27,138.46,16386334
20/10/2023,139.28,140.62,136.31,137.16,21044049
27/10/2023,136.63,144.7,135.87,142.52,30227448
3/11/2023,143.19,148.445,142.58,147.9,22959464
10/11/2023,147.89,149.68,145.28,149.02,18357944
17/11/2023,148.46,153.5,147.35,152.89,19547595
24/11/2023,152.51,155.705,152.35,155.18,11362696
1/12/2023,154.99,160.59,154.75,160.55,21900644
8/12/2023,160.29,162.79,159.97,161.96,21918957
15/12/2023,162.68,166.34,160.149,162.23,33504550
22/12/2023,162.23,163.33,159.53,162.14,17686398
29/12/2023,162.23,164.18,162.05,163.55,9376537
5/1/2024,162.83,163.29,158.67,159.16,14822074
12/1/2024,158.69,165.98,157.885,165.8,17643392
19/1/2024,165.8,171.5791,165.04,171.48,19864308
26/1/2024,172.82,196.9,172.4,187.42,56232762
2/2/2024,187.46,189.46,182.71,185.79,28283876
9/2/2024,185.51,187.18,181.49,186.34,22784812
16/2/2024,185.9,188.95,182.26,187.64,21745006
23/2/2024,187.64,188.77,178.75,185.72,17487852
1/3/2024,185.6,188.38,182.62,188.2,21955379
8/3/2024,187.76,198.73,187.6,195.95,29085296
15/3/2024,195.09,199.18,190.7,191.07,27466323
21/3/2024,191.7,193.98,190.01,191.9,19980107
